gvkey,name,dm3_sh,gptdata_overall
177386,,.0088511155570028,
177397,,,
177405,Hycroft Mining Holding Corp,,
177407,,.0113166364888763,
177408,,.0113166364888763,
177409,,.0113166364888763,
177410,,.0113166364888763,
177411,,.0113166364888763,
177412,,.0113166364888763,
177413,,.0113166364888763,
177414,,.0113166364888763,
177415,,.0113166364888763,
177416,,.0113166364888763,
177417,,.0113166364888763,
177418,,.0113166364888763,
177419,,.0113166364888763,
177420,,.0113166364888763,
177421,,.0113166364888763,
177422,,.0113166364888763,
177423,,.0113166364888763,
177424,First Trust Specialty Finance & Financial Opportunities Fund,.0113166364888763,
177429,,,
177430,,.0113166364888763,
177431,,.0113166364888763,
177432,,.0113166364888763,
177441,,.012468199585649,
177446,,,
177459,,.0154862929005332,
177472,,,
177479,,,
177480,,.0154862929005332,
177481,,.0154862929005332,
177482,,.0154861227845566,
177487,,,
177528,,,
177533,Blackrock Enhanced International Dividend Trust,.0154862929005332,
177545,,,
177556,,.0067694632072028,
177557,,.0067694632072028,
177558,,.0067694632072028,
177559,,.0067694632072028,
177560,,.0067694632072028,
177565,,.0086669204145522,
177594,,.0154862929005332,
177598,,.0091510107410681,
177629,,,
177633,,,
177637,"Amc Entertainment Holdings, Inc.",.0034484656810029,0
177640,Tiptree Inc.,,
177644,Gabelli Healthcare & Wellnessrx Trust,.0084965020293873,
177646,,,
177662,,.012468199585649,
177663,,.012468199585649,
177665,,.012468199585649,
177725,,.0154862929005332,
177726,,.0154862929005332,
177737,,,
177744,"Pros Holdings, Inc.",.0502459988784162,2
177749,,.012468199585649,
177753,,.012468199585649,
177764,"Theriva Biologics, Inc.",,
177780,"Comscore, Inc.",.0209813227202938,2
177781,,,
177782,Blackrock Capital Investment Corp,,
177786,Calamos Global Dynamic Income Fund,.0171223575667034,
177791,,.0129062786810783,
177792,,.012468199585649,
177856,,,
177862,,,
177871,,,
177879,,.0120142663818367,
177881,Masimo Corp,.0100349682392187,1
177882,,,
177884,,.0077159776014239,
177895,,,
177896,,,
177900,,,
177913,,.0091510107410681,
177924,,,
177925,,.0073456761935041,
177930,,,
177943,"Dhi Group, Inc.",.0295902279095571,0
177945,,,
177966,Allison Transmission Holdings Inc,.0068352015191226,0
177975,,.0122032695746401,
177981,"Sintx Technologies, Inc.",.0080322079924464,0
177982,,,
177983,Genpact Ltd,.0216253274263185,2
177996,,,
178015,Lululemon Athletica Inc.,,
178019,Guggenheim Strategic Opportunities Fund,.0041427134720548,
178020,,.0091613756549217,
178027,,,
178073,"B. Riley Financial, Inc.",,
178074,,,
178081,Mercadolibre Inc,.0289567324254781,2
178083,"Vmware, Inc.",.0366594963280469,1
178084,,.0058220492321297,
178089,,,
178096,,,
178097,Cumberland Pharmaceuticals Inc,.0042475827854657,0
178106,,,
178118,"Sunshine Biopharma, Inc",,
178148,Sandstorm Gold Ltd,,
178153,Neonode Inc.,,
178157,"Mimedx Group, Inc.",,
178165,,.0088511155570028,
178201,,.0036046533063769,
178268,,.0113166364888763,
178270,,.0113166364888763,
178289,,.0088511155570028,
178291,"Lixte Biotechnology Holdings, Inc.",,
178310,Teradata Corp /De/,.0339446422050418,2
178335,,.0067694632072028,
178348,,,
178371,"Maiden Holdings, Ltd.",.0169987234469115,0
178377,"Spi Energy Co., Ltd.",,
178395,,.0047996504478208,
178403,Seanergy Maritime Holdings Corp.,,
178413,,,
178430,,.012468199585649,
178435,,.012468199585649,
178453,,,
178494,"Remark Holdings, Inc.",,
178507,Msci Inc.,.0166399844176686,2
178519,Lpl Financial Holdings Inc.,.0108705231959409,2
178528,,.0067694632072028,
178529,Main Street Capital Corp,.0040667859119484,0
178538,,,
178539,Retail Opportunity Investments Corp,.0054827371977723,0
178543,,,
178545,"First Financial Northwest, Inc.",.0046814924582595,0
178552,Textainer Group Holdings Ltd,.01280373117139,
178570,,.012468199585649,
178571,,.012468199585649,
178572,,.012468199585649,
178573,,.012468199585649,
178575,,.012468199585649,
178599,,.0067694632072028,
178610,,,
178644,,,
178672,Cvr Energy Inc,.0076098965674304,0
178674,Epsilon Energy Ltd.,,
178684,,,
178698,,,
178703,,,
178704,"Ulta Beauty, Inc.",.0024174120142607,2
178706,,,
178707,,.0107449795682093,
178708,,.0107449795682093,
178719,,,
178739,,.0091510107410681,
178741,B Communications Ltd,,
178752,,,
178763,,.0107449795682093,
178764,,.0107449795682093,
178767,,,
178774,,,
178779,,,
178797,American Public Education Inc,.009088649277202,0
178801,,,
178803,"Ensign Group, Inc",.0049900061022893,0
178804,,,
178806,"Ll Flooring Holdings, Inc.",,0
178814,"Sculptor Capital Management, Inc.",,
178823,,.009809604515779,
178830,,.0107449795682093,
178831,,.0107449795682093,
178834,"Northfield Bancorp, Inc.",.0113246725144654,0
178845,,.012468199585649,
178846,,,
178847,Reshape Lifesciences Inc.,,
178850,,,
178851,,.004506903293866,
178862,Chimera Investment Corp,.0129242218678517,0
178865,"Rubicon Technology, Inc.",,
178868,,,
178870,,.015881512222825,
178882,"Iveda Solutions, Inc.",,
178900,,.012468199585649,
178901,,.012468199585649,
178907,"Flexshopper, Inc.",,
178918,,.0154862929005332,
178923,California Bancorp,,
178939,,,
178968,,.0113166364888763,
178973,Titan Machinery Inc.,.0048122969237208,1
178976,"Stride, Inc.",.0164020140572488,1
178978,,,
179003,,.0059011515725175,
179027,,,
179035,,.0067694632072028,
179048,,.0085930761286114,
179057,,.0088511155570028,
179058,"Orion Energy Systems, Inc.",,
179059,"United States 12 Month Oil Fund, Lp",.0048347640586661,0
179077,Forestar Group Inc.,.0065265657800331,0
179082,,,
179084,,,
179094,,,
179111,,.0080125198811936,
179132,Orion Group Holdings Inc,,
179135,,.012468199585649,
179147,,,
179162,,.0154862929005332,
179163,,.0059810727452087,
179165,,.012468199585649,
179184,,,
179187,,.0085321673525663,
179191,,.012468199585649,
179192,,.012468199585649,
179202,Echostar Corp,.0285689492886994,2
179213,,.0088511155570028,
179216,Brookfield Infrastructure Partners L.P.,.0142007045626216,
179234,"Sound Financial Bancorp, Inc.",,
179236,,.0052533220290711,
179248,,.0088511155570028,
179249,"Broadwind, Inc.",,
179264,,.0154862929005332,
179285,,.012468199585649,
179288,Dallasnews Corp,.0225293242478816,
179298,,.007991987249721,
179300,Ata Creativity Global,.0092045345410416,
179312,,.0088511155570028,
179313,,.0091510107410681,
179348,,.0154862929005332,
179349,,.012468199585649,
179363,Data Storage Corp,,
179372,,,
179386,,,
179400,,.012468199585649,
179405,,,
179413,,.0053805058171515,
179414,,,
179417,,,
179425,,.012468199585649,
179434,,,
179436,,,
179437,"American Water Works Company, Inc.",.0106004880745914,1
179439,,,
179441,,.0151768319739527,
179447,,,
179454,"Decisionpoint Systems, Inc.",,
179459,,,
179461,"Aytu Biopharma, Inc",.0098636624024084,0
179464,,.0067694632072028,
179468,,.0154861227845566,
179501,,.0171706458000868,
179502,,.0171706458000868,
179504,,.0171706458000868,
179505,,.0091510107410681,
179507,"Trxade Health, Inc",,
179520,,.0088511155570028,
179521,,.0048347640586661,
179534,Visa Inc.,.0319398172945693,1
179577,Enovis Corp,.0068245525612304,0
179583,Fabrinet,.0113111239527103,1
179597,"Heritage-Crystal Clean, Inc.",.0060875901611657,1
179598,"Celldex Therapeutics, Inc.",,
179605,,,
179621,Philip Morris International Inc.,.0095959695956519,2
179656,,.0067694632072028,
179657,"Hillenbrand, Inc.",.011362822201583,1
179660,,,
179666,,.0309192225031866,
179671,,.0109365622753657,
179686,,.0096310540903516,
179690,Solarwinds Corp,.0275863278890848,2
179694,,,
179700,,,
179704,,.0107449795682093,
179731,,,
179738,"Energy Recovery, Inc.",,
179741,Kkr & Co. Inc.,.0102953540071322,1
179782,,,
179817,,.0079532072940229,
179819,Quanex Building Products Corp,.0061985566713371,0
179834,"Caredx, Inc.",.0188579510781005,2
179840,Standard Biotools Inc.,.0128733083475335,0
179841,"Codexis, Inc.",.0109563703308739,0
179843,"Intrepid Potash, Inc.",,
179854,,.012468199585649,
179865,William Penn Bancorporation,,1
179889,Agnc Investment Corp.,.0073888541800126,0
179895,,,
179925,,,
179929,Titan Medical Inc,,
179949,,,
179957,,.0106496692693619,
179968,,.0107449795682093,
179969,,.0107449795682093,
179974,"Hci Group, Inc.",.0110516383138692,0
180012,,,
180016,Mrc Global Inc.,.0063629666160825,2
180028,,,
180029,,,
180032,,.008192708457947,
180048,,.0067694632072028,
180051,,,
180057,"Iovance Biotherapeutics, Inc.",.0130762782038874,1
180079,,.0091510107410681,
180083,"Grand Canyon Education, Inc.",.0060305054601933,0
180100,,.0067694632072028,
180109,,.0071810828104433,
180118,Singularity Future Technology Ltd.,,
180145,,,
180146,"Tomi Environmental Solutions, Inc.",,
180150,,,
180157,,,
180167,,,
180169,,.0094184889849985,
180183,"Home Bancorp, Inc.",.0071382034108097,1
180193,Oaktree Specialty Lending Corp,,0
180194,,,
180198,,.012468199585649,
180209,,.012468199585649,
180220,,.0107449795682093,
180221,,.0107449795682093,
180228,Invesco Mortgage Capital Inc.,.0054050551735033,0
180229,"Mistras Group, Inc.",.011511900799204,3
180249,,,
180257,,.0113166364888763,
180270,,,
180272,,.0354534332381235,
180345,"Research Solutions, Inc.",.0126544890628532,1
180363,Alimera Sciences Inc,,
180402,,,
180405,"Activision Blizzard, Inc.",.0130939239762231,1
180423,"Lendingtree, Inc.",.0207785644045657,2
180435,,.0088511155570028,
180443,,.0091510107410681,
180464,Lithium Americas Corp.,,
180466,John Bean Technologies Corp,.0133181928045299,1
180474,Zurn Elkay Water Solutions Corp,,
180483,"Berry Global Group, Inc.",.006389145642121,1
180506,,.00536243711273,
180562,,,
180568,,,
180597,,,
180635,,,
180636,,,
180646,Myr Group Inc.,.0039276472846691,0
180652,"Verisk Analytics, Inc.",.0274590455336116,3
180653,,,
180665,,,
180681,,.0059644401499561,
180683,"Ibio, Inc.",.0138771691443868,2
180695,,.0093123412235045,
180707,,.0154862929005332,
180711,Broadcom Inc.,.0345055269861436,2
180723,,.0154862929005332,
180749,,,
180759,,,
180763,,.0088511155570028,
180821,,,
180822,"Mastech Digital, Inc.",,
180833,,,
180866,,,
180899,,,
180905,,.0196479361919758,
180937,,,
180958,"First Savings Financial Group, Inc.",.0058287435970277,0
181070,,,
181104,Veradigm Inc.,.0518109245452515,
181256,,,
181269,Green Plains Inc.,.0070839871604788,1
181272,,.0113166364888763,
181290,Digimarc Corp,.0450501218565296,1
181445,,,
181649,,.0096511667046285,
181650,,.0096511667046285,
181651,,.0096511667046285,
181652,,.0096511667046285,
181653,,.0096511667046285,
181654,,.0096511667046285,
181655,,.0096511667046285,
181656,,.0096511667046285,
181745,Csi Compressco Lp,,
181774,,.0171706458000868,
181800,,,
181820,"Fs Bancorp, Inc.",.0064512344792219,0
181827,,.012468199585649,
181871,,.0107449795682093,
181872,,.0107449795682093,
181873,,.0107449795682093,
181875,,.0107449795682093,
181876,,.0107449795682093,
181877,,.0107449795682093,
181911,,.0107449795682093,
181912,,.0107449795682093,
181913,,.0107449795682093,
181914,,.0107449795682093,
181931,Clearwater Paper Corp,.0067890695742378,0
181970,,,
181989,"U.S. Silica Holdings, Inc.",.0058373199710111,0
182012,,,
182023,,.0083652450918717,
182090,,.0096511667046285,
182091,,.0096511667046285,
182092,,.0096511667046285,
182093,,.0096511667046285,
182094,,.0096511667046285,
182095,,.0096511667046285,
182112,Zovio Inc,,
182116,,,
182169,,,
182190,,.0096511667046285,
182191,,.0096511667046285,
182258,,.0088511155570028,
182308,,.0379896231817505,
182309,"Arca Biopharma, Inc.",,
182316,,.0067694632072028,
182317,,.0067694632072028,
182331,,,
182386,,.0088511155570028,
182401,,.0088511155570028,
182417,,.0067694632072028,
182501,"Mill City Ventures Iii, Ltd",,
182550,Nuveen Amt-Free Municipal Value Fund,.0129062786810783,
182551,,.0154862929005332,
182599,,,
182637,,,
182683,,.0067694632072028,
182690,,,
182701,Office Properties Income Trust,,0
182730,,.0057545361000185,
182826,Dmk Pharmaceuticals Corp,,
182827,,,
182853,,.0067694632072028,
182871,,.0096511667046285,
182872,,.0096511667046285,
182873,,.0096511667046285,
182874,,.0096511667046285,
182902,"Creative Medical Technology Holdings, Inc.",,
182921,,.0129062786810783,
182922,,.0129062786810783,
182924,,.0129062786810783,
182925,,.0129062786810783,
182938,,.0091510107410681,
182976,,.0088511155570028,
182977,,,
182979,,,
182986,,.0113313361359748,
183022,,,
183029,Ready Capital Corp,.0112089582235066,0
183046,,,
183061,,.0107449795682093,
183062,,.0107449795682093,
183063,,.0107449795682093,
183064,,.0107449795682093,
183069,,.011054778802222,
183070,,.010291876457458,
183071,,.011054778802222,
183072,,.010291876457458,
183081,,.0057545361000185,
183085,,,
183108,Western Asset Mortgage Capital Corp,,0
183139,Issuer Direct Corp,,
183164,,.0107449795682093,
183166,,.0107449795682093,
183185,,.0154861227845566,
183186,,.0154862929005332,
183187,,.0054397979418662,
183192,,.0107449795682093,
183193,,.0107449795682093,
183216,,.0113166364888763,
183222,,.008192708457947,
183224,Zw Data Action Technologies Inc.,,
183231,,.0078276640507226,
183234,,,
183240,,.0107449795682093,
183247,Territorial Bancorp Inc.,.005987952556485,0
183251,,.0096511667046285,
183252,,.0096511667046285,
183269,"Vivakor, Inc.",,
183283,Addus Homecare Corp,.0023144035932135,1
183296,,,
183307,,,
183312,Altisource Portfolio Solutions S.A.,.0128029401028915,1
183322,"Therapeuticsmd, Inc.",.0155733281420896,0
183324,Pennymac Mortgage Investment Trust,,
183325,Tortoise Power & Energy Infrastructure Fund Inc,.0085001324418586,
183337,,,
183345,,,
183352,,,
183366,Hyatt Hotels Corp,.0053788243021958,0
183368,,,
183377,"Fortinet, Inc.",.0379849421502827,2
183388,"Starwood Property Trust, Inc.",.0092237973616367,0
183407,,.0088511155570028,
183421,,,
183450,,.0107449795682093,
183474,,,
183524,,,
183528,,,
183538,,,
183547,"Coda Octopus Group, Inc.",.0230512632334033,1
183553,,,
183565,,,
183570,,,
183581,"Openlane, Inc.",.012672555350384,1
183584,,.0067694632072028,
183590,,,
183593,Omeros Corp,.0117781413779549,0
183602,"Sorrento Therapeutics, Inc.",,
183603,"Digitalbridge Group, Inc.",.0150585079456193,2
183606,"Apollo Commercial Real Estate Finance, Inc.",,
183620,,.0129062786810783,
183636,R1 Rcm Inc. /De,.0141801805374419,
183640,Iridium Communications Inc.,.0168477757790213,2
183663,"Cullman Bancorp, Inc. /Md/",,
183666,"Minim, Inc.",,
183684,,,
183704,Vertex Energy Inc.,,
183727,,,
183729,Orgenesis Inc.,,
183735,,,
183736,Generac Holdings Inc.,.0119065581408023,1
183753,,.0057545361000185,
183754,,.0057545361000185,
183758,,,
183759,,.010291876457458,
183760,,.011054778802222,
183761,,.011054778802222,
183762,,.010291876457458,
183763,,.010291876457458,
183764,,.010291876457458,
183765,,.011054778802222,
183766,,.010291876457458,
183767,,.010291876457458,
183780,Two Harbors Investment Corp.,.0205158948118514,0
183791,Cenovus Energy Inc.,.0083615139161386,
183792,,.0096804216401778,
183794,,.0096804216401778,
183795,,.0096804216401778,
183796,,.0096804216401778,
183797,,.0084435817643158,
183799,"Fluent, Inc.",.0246691496007264,3
183822,"Armour Residential Reit, Inc.",,0
183823,,,
183826,,,
183828,,.0088511155570028,
183830,Pebblebrook Hotel Trust,.0034187743112927,0
183833,Terreno Realty Corp,.0050418253440952,0
183852,,,
183855,,.0114201577752962,
183857,,.012468199585649,
183858,,.0057545361000185,
183860,Predictive Oncology Inc.,,
183869,,.0048347640586661,
183870,,.0113166364888763,
183878,,,
183883,,.0154861227845566,
183893,,.008573849594392,
183896,Concord Medical Services Holdings Ltd,,
183902,Ellington Financial Inc.,,0
183903,"Calix, Inc",.0272414241814114,2
183918,"Columbia Seligman Premium Technology Growth Fund, Inc.",.0076201738576492,
183932,Green Giant Inc.,,
183933,Nuveen Mortgage & Income Fund/Ma/,.0129062786810783,
183934,,.0088511155570028,
183942,Sensata Technologies Holding Plc,.0136044455767675,0
183945,Cormedix Inc.,,
183948,,.0096511667046285,
183949,,.0096511667046285,
183950,,.0096511667046285,
183964,,,
183968,"Save Foods, Inc.",,
183974,Sps Commerce Inc,.0290848911882663,2
183987,,.012468199585649,
184006,,,
184009,,,
184013,,.0096804216401778,
184014,,.0096804216401778,
184031,,,
184035,,.0050126445919161,
184036,,.0067694632072028,
184046,,,
184049,Blink Charging Co.,,
184068,,,
184077,"Clearpoint Neuro, Inc.",,
184082,,,
184086,,,
184088,,.0091510107410681,
184101,,.0398564371956191,
184113,Vuzix Corp,,
184133,"Pioneer Power Solutions, Inc.",,
184135,,.0154862929005332,
184146,,.0096804216401778,
184147,,.0096804216401778,
184149,,,
184157,,.0073535098261019,
184163,,.012468199585649,
184167,First Interstate Bancsystem Inc,.007226822274809,0
184173,,.0107449795682093,
184174,,.0107449795682093,
184180,,,
184182,"Jinkosolar Holding Co., Ltd.",.0069506100213148,
184199,,.010291876457458,
184200,,.011054778802222,
184201,,.011054778802222,
184202,,.011054778802222,
184203,,.011054778802222,
184204,,.011054778802222,
184205,,.011054778802222,
184206,,.011054778802222,
184207,,.010291876457458,
184208,,,
184213,,.0154862929005332,
184214,,.0154861227845566,
184215,,.0154862929005332,
184216,,.0154862929005332,
184224,"Voya Infrastructure, Industrials & Materials Fund",.0047996504478208,
184227,,,
184241,,,
184254,"Apollo Global Management, Inc.",.0106880167791281,
184256,Ironwood Pharmaceuticals Inc,.0076850315326879,1
184258,"Douglas Dynamics, Inc",.0078922342369568,0
184259,S&W Seed Co,.0086007741610412,2
184263,"Quinstreet, Inc",.0173254828808773,1
184281,,,
184287,Slr Investment Corp.,.004386489060793,0
184293,,.0107449795682093,
184294,,.0107449795682093,
184295,,.0107449795682093,
184296,,.0107449795682093,
184297,,.0107449795682093,
184298,,.0107449795682093,
184306,,.0107449795682093,
184307,,.0107449795682093,
184312,,,
184319,,,
184323,"Express, Inc.",.0035419533065743,0
184329,,.0088511155570028,
184330,,.012468199585649,
184337,,,
184345,Beam Global,,
184352,Scorpio Tankers Inc.,.0046583911544865,
184360,,,
184364,,.0129062786810783,
184378,,,
184386,,,
184387,,.0088262308172559,
184392,Green Dot Corp,.0318390580910894,1
184436,,,
184442,Chord Energy Corp,.0089145126208158,1
184453,H World Group Ltd,.0121218960716133,
184459,,,
184465,"Ampio Pharmaceuticals, Inc.",,
184470,"Cricut, Inc.",,
184477,,.0096511667046285,
184478,,.0096511667046285,
184479,,.0096511667046285,
184487,,,
184498,,,
